Blake_Lee	Ben_Lewis_(Canadian_actor)	15953	5	102.92	Blake_Lee	1.0	1.0
Alexander_Gilkes	Misha_Nonoo	18991	6	102.1	Alexander_Gilkes	1.0	1.0
Neera_Tanden	Benjamin_Edwards_(artist)	62769	20	101.24	Neera_Tanden	1.0	1.0
Five-hundred-meter_Aperture_Spherical_Telescope	RATAN-600	21557	7	99.34	Five-hundred-meter_Aperture_Spherical_Telescope	1.0	1.0
Elin_Nordegren	Jordan_Cameron	117557	40	94.8	Elin_Nordegren	1.0	1.0
Dick_Strawbridge	Escape_to_the_Chateau	58224	20	93.91	Dick_Strawbridge	1.0	1.0
2016_United_States_presidential_election_in_New_York	2020_United_States_presidential_election_in_New_York	22861	8	92.18	2016_United_States_presidential_election_in_New_York	1.0	1.0
Gauahar_Khan	Nigaar_Khan	39487	14	90.98	Gauahar_Khan	1.0	1.0
Niharika_Konidela	Allu–Konidela_family	16403	6	88.19	Niharika_Konidela	1.0	1.0
Giovanna_Fletcher	Mario_Falcone	59473	22	87.2	Giovanna_Fletcher	1.0	1.0
Dawn_Wells	Gilligan's_Island	42269	16	85.22	Dawn_Wells	1.0	1.0
I'm_a_Celebrity...Get_Me_Out_of_Here!_(British_TV_series)	I'm_a_Celebrity...Get_Me_Out_of_Here!_(British_series_20)	46273	18	82.93	I'm_a_Celebrity...Get_Me_Out_of_Here!_(British_TV_series)	1.0	1.0
MDH_(spice_company)	Everest_Spices	17173	7	79.14	MDH_(spice_company)	1.0	1.0
Selena_y_Los_Dinos	A._B._Quintanilla	72899	31	75.86	Selena_y_Los_Dinos	1.0	1.0
Bananarama	Sara_Dallin	34244	15	73.64	Bananarama	1.0	1.0
FIA_Formula_2_Championship	2020_Formula_2_Championship	33766	15	72.62	FIA_Formula_2_Championship	1.0	1.0
Bananarama	Keren_Woodward	33103	15	71.19	Bananarama	1.0	1.0
Plaza_Hotel	Katara_Hospitality	19837	9	71.1	Plaza_Hotel	1.0	1.0
Kristy_McNichol	Elisabeth_Brooks	32462	15	69.81	Kristy_McNichol	1.0	1.0
Mnet_Asian_Music_Awards	2020_Mnet_Asian_Music_Awards	21606	10	69.7	Mnet_Asian_Music_Awards	1.0	1.0
Arecibo_Observatory	Arecibo_Telescope	45890	22	67.29	Arecibo_Observatory	1.0	1.0
Ben_Savage	Fred_Savage	30715	15	66.05	Ben_Savage	1.0	1.0
Arecibo_Observatory	Five-hundred-meter_Aperture_Spherical_Telescope	45040	22	66.04	Arecibo_Observatory	1.0	1.0
Lesbian_sexual_practices	Tribadism	18326	9	65.68	Lesbian_sexual_practices	1.0	1.0
Selena	Yolanda_Saldívar	301016	148	65.61	Selena	1.0	1.0
Aly_Goni	Nataša_Stanković	20249	10	65.32	Aly_Goni	1.0	1.0
Seinfeld	Jerry_Seinfeld	16191	8	65.29	Seinfeld	1.0	1.0
Happiest_Season	Mackenzie_Davis	89949	45	64.48	Happiest_Season	1.0	1.0
Joshua_Kushner	Karlie_Kloss	15669	8	63.18	Joshua_Kushner	1.0	1.0
Heidi_Klum	Tokio_Hotel	42343	22	62.09	Heidi_Klum	1.0	1.0
József_Szájer	Tünde_Handó	46157	24	62.04	József_Szájer	1.0	1.0
Brigitte_Macron	Emmanuel_Macron	30359	16	61.21	Brigitte_Macron	1.0	1.0
List_of_MPs_elected_in_the_2020_Ghanaian_general_election	2020_Ghanaian_general_election	44735	24	60.13	List_of_MPs_elected_in_the_2020_Ghanaian_general_election	1.0	1.0
The_Dig_(2021_film)	Sutton_Hoo	32562	18	58.35	The_Dig_(2021_film)	1.0	1.0
1904_United_States_presidential_election	1908_United_States_presidential_election	25222	14	58.12	1904_United_States_presidential_election	1.0	1.0
Neelam_Kothari	Samir_Soni	77143	44	56.56	Neelam_Kothari	1.0	1.0
Chiranjeevi	Allu–Konidela_family	15236	9	54.61	Chiranjeevi	1.0	1.0
École_Polytechnique_massacre	Marc_Lépine	26822	16	54.08	École_Polytechnique_massacre	1.0	1.0
Selena	Selena_y_Los_Dinos	245083	148	53.42	Selena	1.0	1.0
List_of_offenders_executed_in_the_United_States_in_2020	Brandon_Bernard	21495	13	53.34	List_of_offenders_executed_in_the_United_States_in_2020	1.0	1.0
Selena_y_Los_Dinos	Ricky_Vela	51153	31	53.23	Selena_y_Los_Dinos	1.0	1.0
Jared_Polis	Marlon_Reis	20880	13	51.81	Jared_Polis	1.0	1.0
Selena	Chris_Pérez	236406	148	51.53	Selena	1.0	1.0
1904_United_States_presidential_election	1900_United_States_presidential_election	22303	14	51.39	1904_United_States_presidential_election	1.0	1.0
John_Travolta	Kelly_Preston	87536	55	51.34	John_Travolta	1.0	1.0
2016_United_States_presidential_election_in_California	2020_United_States_presidential_election_in_California	20661	13	51.27	2016_United_States_presidential_election_in_California	1.0	1.0
Oliver_Hardy	Stan_Laurel	18477	12	49.67	Oliver_Hardy	1.0	1.0
